"250150170","JAKUSZYCE","2024","03",55.4,"",5,"",16.7,"","27","",0,""
"250150170","JAKUSZYCE","2024","04",73.4,"",6,"",17.6,"","18","",0,""
"250150190","KOWARY","2024","01",32.1,"",9,"",6.2,"","18","",0,""
"250150190","KOWARY","2024","02",60.1,"",2,"",20.2,"","04","",0,""
"250150190","KOWARY","2024","03",11.6,"",0,"",2.3,"","06","",0,""
"250150190","KOWARY","2024","04",22.4,"",3,"",9.7,"","20","",0,""
"250150240","PACZYN","2024","01",61.4,"",10,"",13.2,"","02","",0,""
"250150240","PACZYN","2024","02",127.1,"",2,"",36.5,"","22","",0,""
"250150240","PACZYN","2024","03",18.3,"",2,"",4.8,"","27","",0,""
"250150240","PACZYN","2024","04",31.7,"",2,"",8.1,"","04","",0,""
"250150250","PAPROTKI","2024","01",49.6,"",10,"",9.6,"","02","17",0,""
"250150250","PAPROTKI","2024","02",86.6,"",4,"",23.2,"","22","",0,""
